score, v[0], v[1], v[2], v[3], v[4], v[5], v[6], v[7], v[8], v[9]
61, 1, 2, 3, 4, 5, 6, 8, 9, 10, 13
61, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12
61, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12
61, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11
62, 0, 1, 2, 3, 4, 5, 6, 7, 8, 26
62, 0, 1, 2, 3, 4, 5, 6, 7, 9, 25
62, 0, 1, 2, 3, 4, 5, 6, 7, 10, 24
62, 0, 1, 2, 3, 4, 5, 6, 7, 11, 23
62, 0, 1, 2, 3, 4, 5, 6, 7, 12, 22
62, 0, 1, 2, 3, 4, 5, 6, 7, 13, 21
62, 0, 1, 2, 3, 4, 5, 6, 7, 14, 20
62, 0, 1, 2, 3, 4, 5, 6, 7, 15, 19
62, 0, 1, 2, 3, 4, 5, 6, 7, 16, 18
62, 0, 1, 2, 3, 4, 5, 6, 8, 9, 24
62, 0, 1, 2, 3, 4, 5, 6, 8, 10, 23
62, 0, 1, 2, 3, 4, 5, 6, 8, 11, 22
62, 0, 1, 2, 3, 4, 5, 6, 8, 12, 21
62, 0, 1, 2, 3, 4, 5, 6, 8, 13, 20
62, 0, 1, 2, 3, 4, 5, 6, 8, 14, 19
62, 0, 1, 2, 3, 4, 5, 6, 8, 15, 18
62, 0, 1, 2, 3, 4, 5, 6, 8, 16, 17
62, 0, 1, 2, 3, 4, 5, 6, 9, 10, 22
62, 0, 1, 2, 3, 4, 5, 6, 9, 11, 21
62, 0, 1, 2, 3, 4, 5, 6, 9, 12, 20
62, 0, 1, 2, 3, 4, 5, 6, 9, 13, 19
62, 0, 1, 2, 3, 4, 5, 6, 9, 14, 18
62, 0, 1, 2, 3, 4, 5, 6, 9, 15, 17
62, 0, 1, 2, 3, 4, 5, 6, 10, 11, 20
62, 0, 1, 2, 3, 4, 5, 6, 10, 12, 19
62, 0, 1, 2, 3, 4, 5, 6, 10, 13, 18
62, 0, 1, 2, 3, 4, 5, 6, 10, 14, 17
62, 0, 1, 2, 3, 4, 5, 6, 10, 15, 16
62, 0, 1, 2, 3, 4, 5, 6, 11, 12, 18
62, 0, 1, 2, 3, 4, 5, 6, 11, 13, 17
62, 0, 1, 2, 3, 4, 5, 6, 11, 14, 16
62, 0, 1, 2, 3, 4, 5, 6, 12, 13, 16
62, 0, 1, 2, 3, 4, 5, 6, 12, 14, 15
62, 0, 1, 2, 3, 4, 5, 7, 8, 9, 23
62, 0, 1, 2, 3, 4, 5, 7, 8, 10, 22
62, 0, 1, 2, 3, 4, 5, 7, 8, 11, 21
62, 0, 1, 2, 3, 4, 5, 7, 8, 12, 20
62, 0, 1, 2, 3, 4, 5, 7, 8, 13, 19
62, 0, 1, 2, 3, 4, 5, 7, 8, 14, 18
62, 0, 1, 2, 3, 4, 5, 7, 8, 15, 17
62, 0, 1, 2, 3, 4, 5, 7, 9, 10, 21
62, 0, 1, 2, 3, 4, 5, 7, 9, 11, 20
62, 0, 1, 2, 3, 4, 5, 7, 9, 12, 19
62, 0, 1, 2, 3, 4, 5, 7, 9, 13, 18
62, 0, 1, 2, 3, 4, 5, 7, 9, 14, 17
62, 0, 1, 2, 3, 4, 5, 7, 9, 15, 16
62, 0, 1, 2, 3, 4, 5, 7, 10, 11, 19
62, 0, 1, 2, 3, 4, 5, 7, 10, 12, 18
62, 0, 1, 2, 3, 4, 5, 7, 10, 13, 17
62, 0, 1, 2, 3, 4, 5, 7, 10, 14, 16
62, 0, 1, 2, 3, 4, 5, 7, 11, 12, 17
62, 0, 1, 2, 3, 4, 5, 7, 11, 13, 16
62, 0, 1, 2, 3, 4, 5, 7, 11, 14, 15
62, 0, 1, 2, 3, 4, 5, 7, 12, 13, 15
62, 0, 1, 2, 3, 4, 5, 8, 9, 10, 20
62, 0, 1, 2, 3, 4, 5, 8, 9, 11, 19
62, 0, 1, 2, 3, 4, 5, 8, 9, 12, 18
62, 0, 1, 2, 3, 4, 5, 8, 9, 13, 17
62, 0, 1, 2, 3, 4, 5, 8, 9, 14, 16
62, 0, 1, 2, 3, 4, 5, 8, 10, 11, 18
62, 0, 1, 2, 3, 4, 5, 8, 10, 12, 17
62, 0, 1, 2, 3, 4, 5, 8, 10, 13, 16
62, 0, 1, 2, 3, 4, 5, 8, 10, 14, 15
62, 0, 1, 2, 3, 4, 5, 8, 11, 12, 16
62, 0, 1, 2, 3, 4, 5, 8, 11, 13, 15
62, 0, 1, 2, 3, 4, 5, 8, 12, 13, 14
62, 0, 1, 2, 3, 4, 5, 9, 10, 11, 17
62, 0, 1, 2, 3, 4, 5, 9, 10, 12, 16
62, 0, 1, 2, 3, 4, 5, 9, 10, 13, 15
62, 0, 1, 2, 3, 4, 5, 9, 11, 12, 15
62, 0, 1, 2, 3, 4, 5, 9, 11, 13, 14
62, 0, 1, 2, 3, 4, 5, 10, 11, 12, 14
62, 0, 1, 2, 3, 4, 6, 7, 8, 9, 22
62, 0, 1, 2, 3, 4, 6, 7, 8, 10, 21
62, 0, 1, 2, 3, 4, 6, 7, 8, 11, 20
62, 0, 1, 2, 3, 4, 6, 7, 8, 12, 19
62, 0, 1, 2, 3, 4, 6, 7, 8, 13, 18
62, 0, 1, 2, 3, 4, 6, 7, 8, 14, 17
62, 0, 1, 2, 3, 4, 6, 7, 8, 15, 16
62, 0, 1, 2, 3, 4, 6, 7, 9, 10, 20
62, 0, 1, 2, 3, 4, 6, 7, 9, 11, 19
62, 0, 1, 2, 3, 4, 6, 7, 9, 12, 18
62, 0, 1, 2, 3, 4, 6, 7, 9, 13, 17
62, 0, 1, 2, 3, 4, 6, 7, 9, 14, 16
62, 0, 1, 2, 3, 4, 6, 7, 10, 11, 18
62, 0, 1, 2, 3, 4, 6, 7, 10, 12, 17
62, 0, 1, 2, 3, 4, 6, 7, 10, 13, 16
62, 0, 1, 2, 3, 4, 6, 7, 10, 14, 15
62, 0, 1, 2, 3, 4, 6, 7, 11, 12, 16
62, 0, 1, 2, 3, 4, 6, 7, 11, 13, 15
62, 0, 1, 2, 3, 4, 6, 7, 12, 13, 14
62, 0, 1, 2, 3, 4, 6, 8, 9, 10, 19
62, 0, 1, 2, 3, 4, 6, 8, 9, 11, 18
62, 0, 1, 2, 3, 4, 6, 8, 9, 12, 17
62, 0, 1, 2, 3, 4, 6, 8, 9, 13, 16
62, 0, 1, 2, 3, 4, 6, 8, 9, 14, 15
62, 0, 1, 2, 3, 4, 6, 8, 10, 11, 17
62, 0, 1, 2, 3, 4, 6, 8, 10, 12, 16
62, 0, 1, 2, 3, 4, 6, 8, 10, 13, 15
62, 0, 1, 2, 3, 4, 6, 8, 11, 12, 15
62, 0, 1, 2, 3, 4, 6, 8, 11, 13, 14
62, 0, 1, 2, 3, 4, 6, 9, 10, 11, 16
62, 0, 1, 2, 3, 4, 6, 9, 10, 12, 15
62, 0, 1, 2, 3, 4, 6, 9, 10, 13, 14
62, 0, 1, 2, 3, 4, 6, 9, 11, 12, 14
62, 0, 1, 2, 3, 4, 6, 10, 11, 12, 13
62, 0, 1, 2, 3, 4, 7, 8, 9, 10, 18
62, 0, 1, 2, 3, 4, 7, 8, 9, 11, 17
62, 0, 1, 2, 3, 4, 7, 8, 9, 12, 16
62, 0, 1, 2, 3, 4, 7, 8, 9, 13, 15
62, 0, 1, 2, 3, 4, 7, 8, 10, 11, 16
62, 0, 1, 2, 3, 4, 7, 8, 10, 12, 15
62, 0, 1, 2, 3, 4, 7, 8, 10, 13, 14
62, 0, 1, 2, 3, 4, 7, 8, 11, 12, 14
62, 0, 1, 2, 3, 4, 7, 9, 10, 11, 15
62, 0, 1, 2, 3, 4, 7, 9, 10, 12, 14
62, 0, 1, 2, 3, 4, 7, 9, 11, 12, 13
62, 0, 1, 2, 3, 4, 8, 9, 10, 11, 14
62, 0, 1, 2, 3, 4, 8, 9, 10, 12, 13
62, 0, 1, 2, 3, 5, 6, 7, 8, 9, 21
62, 0, 1, 2, 3, 5, 6, 7, 8, 10, 20
62, 0, 1, 2, 3, 5, 6, 7, 8, 11, 19
62, 0, 1, 2, 3, 5, 6, 7, 8, 12, 18
62, 0, 1, 2, 3, 5, 6, 7, 8, 13, 17
62, 0, 1, 2, 3, 5, 6, 7, 8, 14, 16
62, 0, 1, 2, 3, 5, 6, 7, 9, 10, 19
62, 0, 1, 2, 3, 5, 6, 7, 9, 11, 18
62, 0, 1, 2, 3, 5, 6, 7, 9, 12, 17
62, 0, 1, 2, 3, 5, 6, 7, 9, 13, 16
62, 0, 1, 2, 3, 5, 6, 7, 9, 14, 15
62, 0, 1, 2, 3, 5, 6, 7, 10, 11, 17
62, 0, 1, 2, 3, 5, 6, 7, 10, 12, 16
62, 0, 1, 2, 3, 5, 6, 7, 10, 13, 15
62, 0, 1, 2, 3, 5, 6, 7, 11, 12, 15
62, 0, 1, 2, 3, 5, 6, 7, 11, 13, 14
62, 0, 1, 2, 3, 5, 6, 8, 9, 10, 18
62, 0, 1, 2, 3, 5, 6, 8, 9, 11, 17
62, 0, 1, 2, 3, 5, 6, 8, 9, 12, 16
62, 0, 1, 2, 3, 5, 6, 8, 9, 13, 15
62, 0, 1, 2, 3, 5, 6, 8, 10, 11, 16
62, 0, 1, 2, 3, 5, 6, 8, 10, 12, 15
62, 0, 1, 2, 3, 5, 6, 8, 10, 13, 14
62, 0, 1, 2, 3, 5, 6, 8, 11, 12, 14
62, 0, 1, 2, 3, 5, 6, 9, 10, 11, 15
62, 0, 1, 2, 3, 5, 6, 9, 10, 12, 14
62, 0, 1, 2, 3, 5, 6, 9, 11, 12, 13
62, 0, 1, 2, 3, 5, 7, 8, 9, 10, 17
62, 0, 1, 2, 3, 5, 7, 8, 9, 11, 16
62, 0, 1, 2, 3, 5, 7, 8, 9, 12, 15
62, 0, 1, 2, 3, 5, 7, 8, 9, 13, 14
62, 0, 1, 2, 3, 5, 7, 8, 10, 11, 15
62, 0, 1, 2, 3, 5, 7, 8, 10, 12, 14
62, 0, 1, 2, 3, 5, 7, 8, 11, 12, 13
62, 0, 1, 2, 3, 5, 7, 9, 10, 11, 14
62, 0, 1, 2, 3, 5, 7, 9, 10, 12, 13
62, 0, 1, 2, 3, 5, 8, 9, 10, 11, 13
62, 0, 1, 2, 3, 6, 7, 8, 9, 10, 16
62, 0, 1, 2, 3, 6, 7, 8, 9, 11, 15
62, 0, 1, 2, 3, 6, 7, 8, 9, 12, 14
62, 0, 1, 2, 3, 6, 7, 8, 10, 11, 14
62, 0, 1, 2, 3, 6, 7, 8, 10, 12, 13
62, 0, 1, 2, 3, 6, 7, 9, 10, 11, 13
62, 0, 1, 2, 3, 6, 8, 9, 10, 11, 12
62, 0, 1, 2, 4, 5, 6, 7, 8, 9, 20
62, 0, 1, 2, 4, 5, 6, 7, 8, 10, 19
62, 0, 1, 2, 4, 5, 6, 7, 8, 11, 18
62, 0, 1, 2, 4, 5, 6, 7, 8, 12, 17
62, 0, 1, 2, 4, 5, 6, 7, 8, 13, 16
62, 0, 1, 2, 4, 5, 6, 7, 8, 14, 15
62, 0, 1, 2, 4, 5, 6, 7, 9, 10, 18
62, 0, 1, 2, 4, 5, 6, 7, 9, 11, 17
62, 0, 1, 2, 4, 5, 6, 7, 9, 12, 16
62, 0, 1, 2, 4, 5, 6, 7, 9, 13, 15
62, 0, 1, 2, 4, 5, 6, 7, 10, 11, 16
62, 0, 1, 2, 4, 5, 6, 7, 10, 12, 15
62, 0, 1, 2, 4, 5, 6, 7, 10, 13, 14
62, 0, 1, 2, 4, 5, 6, 7, 11, 12, 14
62, 0, 1, 2, 4, 5, 6, 8, 9, 10, 17
62, 0, 1, 2, 4, 5, 6, 8, 9, 11, 16
62, 0, 1, 2, 4, 5, 6, 8, 9, 12, 15
62, 0, 1, 2, 4, 5, 6, 8, 9, 13, 14
62, 0, 1, 2, 4, 5, 6, 8, 10, 11, 15
62, 0, 1, 2, 4, 5, 6, 8, 10, 12, 14
62, 0, 1, 2, 4, 5, 6, 8, 11, 12, 13
62, 0, 1, 2, 4, 5, 6, 9, 10, 11, 14
62, 0, 1, 2, 4, 5, 6, 9, 10, 12, 13
62, 0, 1, 2, 4, 5, 7, 8, 9, 10, 16
62, 0, 1, 2, 4, 5, 7, 8, 9, 11, 15
62, 0, 1, 2, 4, 5, 7, 8, 9, 12, 14
62, 0, 1, 2, 4, 5, 7, 8, 10, 11, 14
62, 0, 1, 2, 4, 5, 7, 8, 10, 12, 13
62, 0, 1, 2, 4, 5, 7, 9, 10, 11, 13
62, 0, 1, 2, 4, 5, 8, 9, 10, 11, 12
62, 0, 1, 2, 4, 6, 7, 8, 9, 10, 15
62, 0, 1, 2, 4, 6, 7, 8, 9, 11, 14
62, 0, 1, 2, 4, 6, 7, 8, 9, 12, 13
62, 0, 1, 2, 4, 6, 7, 8, 10, 11, 13
62, 0, 1, 2, 4, 6, 7, 9, 10, 11, 12
62, 0, 1, 2, 5, 6, 7, 8, 9, 10, 14
62, 0, 1, 2, 5, 6, 7, 8, 9, 11, 13
62, 0, 1, 2, 5, 6, 7, 8, 10, 11, 12
62, 0, 1, 3, 4, 5, 6, 7, 8, 9, 19
62, 0, 1, 3, 4, 5, 6, 7, 8, 10, 18
62, 0, 1, 3, 4, 5, 6, 7, 8, 11, 17
62, 0, 1, 3, 4, 5, 6, 7, 8, 12, 16
62, 0, 1, 3, 4, 5, 6, 7, 8, 13, 15
62, 0, 1, 3, 4, 5, 6, 7, 9, 10, 17
62, 0, 1, 3, 4, 5, 6, 7, 9, 11, 16
62, 0, 1, 3, 4, 5, 6, 7, 9, 12, 15
62, 0, 1, 3, 4, 5, 6, 7, 9, 13, 14
62, 0, 1, 3, 4, 5, 6, 7, 10, 11, 15
62, 0, 1, 3, 4, 5, 6, 7, 10, 12, 14
62, 0, 1, 3, 4, 5, 6, 7, 11, 12, 13
62, 0, 1, 3, 4, 5, 6, 8, 9, 10, 16
62, 0, 1, 3, 4, 5, 6, 8, 9, 11, 15
62, 0, 1, 3, 4, 5, 6, 8, 9, 12, 14
62, 0, 1, 3, 4, 5, 6, 8, 10, 11, 14
62, 0, 1, 3, 4, 5, 6, 8, 10, 12, 13
62, 0, 1, 3, 4, 5, 6, 9, 10, 11, 13
62, 0, 1, 3, 4, 5, 7, 8, 9, 10, 15
62, 0, 1, 3, 4, 5, 7, 8, 9, 11, 14
62, 0, 1, 3, 4, 5, 7, 8, 9, 12, 13
62, 0, 1, 3, 4, 5, 7, 8, 10, 11, 13
62, 0, 1, 3, 4, 5, 7, 9, 10, 11, 12
62, 0, 1, 3, 4, 6, 7, 8, 9, 10, 14
62, 0, 1, 3, 4, 6, 7, 8, 9, 11, 13
62, 0, 1, 3, 4, 6, 7, 8, 10, 11, 12
62, 0, 1, 3, 5, 6, 7, 8, 9, 10, 13
62, 0, 1, 3, 5, 6, 7, 8, 9, 11, 12
62, 0, 1, 4, 5, 6, 7, 8, 9, 10, 12
62, 0, 2, 3, 4, 5, 6, 7, 8, 9, 18
62, 0, 2, 3, 4, 5, 6, 7, 8, 10, 17
62, 0, 2, 3, 4, 5, 6, 7, 8, 11, 16
62, 0, 2, 3, 4, 5, 6, 7, 8, 12, 15
62, 0, 2, 3, 4, 5, 6, 7, 8, 13, 14
62, 0, 2, 3, 4, 5, 6, 7, 9, 10, 16
62, 0, 2, 3, 4, 5, 6, 7, 9, 11, 15
62, 0, 2, 3, 4, 5, 6, 7, 9, 12, 14
62, 0, 2, 3, 4, 5, 6, 7, 10, 11, 14
62, 0, 2, 3, 4, 5, 6, 7, 10, 12, 13
62, 0, 2, 3, 4, 5, 6, 8, 9, 10, 15
62, 0, 2, 3, 4, 5, 6, 8, 9, 11, 14
62, 0, 2, 3, 4, 5, 6, 8, 9, 12, 13
62, 0, 2, 3, 4, 5, 6, 8, 10, 11, 13
62, 0, 2, 3, 4, 5, 6, 9, 10, 11, 12
62, 0, 2, 3, 4, 5, 7, 8, 9, 10, 14
62, 0, 2, 3, 4, 5, 7, 8, 9, 11, 13
62, 0, 2, 3, 4, 5, 7, 8, 10, 11, 12
62, 0, 2, 3, 4, 6, 7, 8, 9, 10, 13
62, 0, 2, 3, 4, 6, 7, 8, 9, 11, 12
62, 0, 2, 3, 5, 6, 7, 8, 9, 10, 12
62, 0, 2, 4, 5, 6, 7, 8, 9, 10, 11
62, 1, 2, 3, 4, 5, 6, 7, 8, 9, 17
62, 1, 2, 3, 4, 5, 6, 7, 8, 10, 16
62, 1, 2, 3, 4, 5, 6, 7, 8, 11, 15
62, 1, 2, 3, 4, 5, 6, 7, 8, 12, 14
62, 1, 2, 3, 4, 5, 6, 7, 9, 10, 15
62, 1, 2, 3, 4, 5, 6, 7, 9, 11, 14
62, 1, 2, 3, 4, 5, 6, 7, 9, 12, 13
62, 1, 2, 3, 4, 5, 6, 7, 10, 11, 13
62, 1, 2, 3, 4, 5, 6, 8, 9, 10, 14
62, 1, 2, 3, 4, 5, 6, 8, 9, 11, 13
62, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12
62, 1, 2, 3, 4, 5, 7, 8, 9, 10, 13
62, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12
62, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12
62, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11
63, 0, 1, 2, 3, 4, 5, 6, 7, 8, 27
63, 0, 1, 2, 3, 4, 5, 6, 7, 9, 26
63, 0, 1, 2, 3, 4, 5, 6, 7, 10, 25
63, 0, 1, 2, 3, 4, 5, 6, 7, 11, 24
63, 0, 1, 2, 3, 4, 5, 6, 7, 12, 23
63, 0, 1, 2, 3, 4, 5, 6, 7, 13, 22
63, 0, 1, 2, 3, 4, 5, 6, 7, 14, 21
63, 0, 1, 2, 3, 4, 5, 6, 7, 15, 20
63, 0, 1, 2, 3, 4, 5, 6, 7, 16, 19
63, 0, 1, 2, 3, 4, 5, 6, 7, 17, 18
63, 0, 1, 2, 3, 4, 5, 6, 8, 9, 25
63, 0, 1, 2, 3, 4, 5, 6, 8, 10, 24
63, 0, 1, 2, 3, 4, 5, 6, 8, 11, 23
63, 0, 1, 2, 3, 4, 5, 6, 8, 12, 22
63, 0, 1, 2, 3, 4, 5, 6, 8, 13, 21
63, 0, 1, 2, 3, 4, 5, 6, 8, 14, 20
63, 0, 1, 2, 3, 4, 5, 6, 8, 15, 19
63, 0, 1, 2, 3, 4, 5, 6, 8, 16, 18
63, 0, 1, 2, 3, 4, 5, 6, 9, 10, 23
63, 0, 1, 2, 3, 4, 5, 6, 9, 11, 22
63, 0, 1, 2, 3, 4, 5, 6, 9, 12, 21
63, 0, 1, 2, 3, 4, 5, 6, 9, 13, 20
63, 0, 1, 2, 3, 4, 5, 6, 9, 14, 19
63, 0, 1, 2, 3, 4, 5, 6, 9, 15, 18
63, 0, 1, 2, 3, 4, 5, 6, 9, 16, 17
63, 0, 1, 2, 3, 4, 5, 6, 10, 11, 21
63, 0, 1, 2, 3, 4, 5, 6, 10, 12, 20
63, 0, 1, 2, 3, 4, 5, 6, 10, 13, 19
63, 0, 1, 2, 3, 4, 5, 6, 10, 14, 18
63, 0, 1, 2, 3, 4, 5, 6, 10, 15, 17
63, 0, 1, 2, 3, 4, 5, 6, 11, 12, 19
63, 0, 1, 2, 3, 4, 5, 6, 11, 13, 18
63, 0, 1, 2, 3, 4, 5, 6, 11, 14, 17
63, 0, 1, 2, 3, 4, 5, 6, 11, 15, 16
63, 0, 1, 2, 3, 4, 5, 6, 12, 13, 17
63, 0, 1, 2, 3, 4, 5, 6, 12, 14, 16
63, 0, 1, 2, 3, 4, 5, 6, 13, 14, 15
63, 0, 1, 2, 3, 4, 5, 7, 8, 9, 24
63, 0, 1, 2, 3, 4, 5, 7, 8, 10, 23
63, 0, 1, 2, 3, 4, 5, 7, 8, 11, 22
63, 0, 1, 2, 3, 4, 5, 7, 8, 12, 21
63, 0, 1, 2, 3, 4, 5, 7, 8, 13, 20
63, 0, 1, 2, 3, 4, 5, 7, 8, 14, 19
63, 0, 1, 2, 3, 4, 5, 7, 8, 15, 18
63, 0, 1, 2, 3, 4, 5, 7, 8, 16, 17
63, 0, 1, 2, 3, 4, 5, 7, 9, 10, 22
63, 0, 1, 2, 3, 4, 5, 7, 9, 11, 21
63, 0, 1, 2, 3, 4, 5, 7, 9, 12, 20
63, 0, 1, 2, 3, 4, 5, 7, 9, 13, 19
63, 0, 1, 2, 3, 4, 5, 7, 9, 14, 18
63, 0, 1, 2, 3, 4, 5, 7, 9, 15, 17
63, 0, 1, 2, 3, 4, 5, 7, 10, 11, 20
63, 0, 1, 2, 3, 4, 5, 7, 10, 12, 19
63, 0, 1, 2, 3, 4, 5, 7, 10, 13, 18
63, 0, 1, 2, 3, 4, 5, 7, 10, 14, 17
63, 0, 1, 2, 3, 4, 5, 7, 10, 15, 16
63, 0, 1, 2, 3, 4, 5, 7, 11, 12, 18
63, 0, 1, 2, 3, 4, 5, 7, 11, 13, 17
63, 0, 1, 2, 3, 4, 5, 7, 11, 14, 16
63, 0, 1, 2, 3, 4, 5, 7, 12, 13, 16
63, 0, 1, 2, 3, 4, 5, 7, 12, 14, 15
63, 0, 1, 2, 3, 4, 5, 8, 9, 10, 21
63, 0, 1, 2, 3, 4, 5, 8, 9, 11, 20
63, 0, 1, 2, 3, 4, 5, 8, 9, 12, 19
63, 0, 1, 2, 3, 4, 5, 8, 9, 13, 18
63, 0, 1, 2, 3, 4, 5, 8, 9, 14, 17
63, 0, 1, 2, 3, 4, 5, 8, 9, 15, 16
63, 0, 1, 2, 3, 4, 5, 8, 10, 11, 19
63, 0, 1, 2, 3, 4, 5, 8, 10, 12, 18
63, 0, 1, 2, 3, 4, 5, 8, 10, 13, 17
63, 0, 1, 2, 3, 4, 5, 8, 10, 14, 16
63, 0, 1, 2, 3, 4, 5, 8, 11, 12, 17
63, 0, 1, 2, 3, 4, 5, 8, 11, 13, 16
63, 0, 1, 2, 3, 4, 5, 8, 11, 14, 15
63, 0, 1, 2, 3, 4, 5, 8, 12, 13, 15
63, 0, 1, 2, 3, 4, 5, 9, 10, 11, 18
63, 0, 1, 2, 3, 4, 5, 9, 10, 12, 17
63, 0, 1, 2, 3, 4, 5, 9, 10, 13, 16
63, 0, 1, 2, 3, 4, 5, 9, 10, 14, 15
63, 0, 1, 2, 3, 4, 5, 9, 11, 12, 16
63, 0, 1, 2, 3, 4, 5, 9, 11, 13, 15
63, 0, 1, 2, 3, 4, 5, 9, 12, 13, 14
63, 0, 1, 2, 3, 4, 5, 10, 11, 12, 15
63, 0, 1, 2, 3, 4, 5, 10, 11, 13, 14
63, 0, 1, 2, 3, 4, 6, 7, 8, 9, 23
63, 0, 1, 2, 3, 4, 6, 7, 8, 10, 22
63, 0, 1, 2, 3, 4, 6, 7, 8, 11, 21
63, 0, 1, 2, 3, 4, 6, 7, 8, 12, 20
63, 0, 1, 2, 3, 4, 6, 7, 8, 13, 19
63, 0, 1, 2, 3, 4, 6, 7, 8, 14, 18
63, 0, 1, 2, 3, 4, 6, 7, 8, 15, 17
63, 0, 1, 2, 3, 4, 6, 7, 9, 10, 21
63, 0, 1, 2, 3, 4, 6, 7, 9, 11, 20
63, 0, 1, 2, 3, 4, 6, 7, 9, 12, 19
63, 0, 1, 2, 3, 4, 6, 7, 9, 13, 18
63, 0, 1, 2, 3, 4, 6, 7, 9, 14, 17
63, 0, 1, 2, 3, 4, 6, 7, 9, 15, 16
63, 0, 1, 2, 3, 4, 6, 7, 10, 11, 19
63, 0, 1, 2, 3, 4, 6, 7, 10, 12, 18
63, 0, 1, 2, 3, 4, 6, 7, 10, 13, 17
63, 0, 1, 2, 3, 4, 6, 7, 10, 14, 16
63, 0, 1, 2, 3, 4, 6, 7, 11, 12, 17
63, 0, 1, 2, 3, 4, 6, 7, 11, 13, 16
63, 0, 1, 2, 3, 4, 6, 7, 11, 14, 15
63, 0, 1, 2, 3, 4, 6, 7, 12, 13, 15
63, 0, 1, 2, 3, 4, 6, 8, 9, 10, 20
63, 0, 1, 2, 3, 4, 6, 8, 9, 11, 19
63, 0, 1, 2, 3, 4, 6, 8, 9, 12, 18
63, 0, 1, 2, 3, 4, 6, 8, 9, 13, 17
63, 0, 1, 2, 3, 4, 6, 8, 9, 14, 16
63, 0, 1, 2, 3, 4, 6, 8, 10, 11, 18
63, 0, 1, 2, 3, 4, 6, 8, 10, 12, 17
63, 0, 1, 2, 3, 4, 6, 8, 10, 13, 16
63, 0, 1, 2, 3, 4, 6, 8, 10, 14, 15
63, 0, 1, 2, 3, 4, 6, 8, 11, 12, 16
63, 0, 1, 2, 3, 4, 6, 8, 11, 13, 15
63, 0, 1, 2, 3, 4, 6, 8, 12, 13, 14
63, 0, 1, 2, 3, 4, 6, 9, 10, 11, 17
63, 0, 1, 2, 3, 4, 6, 9, 10, 12, 16
63, 0, 1, 2, 3, 4, 6, 9, 10, 13, 15
63, 0, 1, 2, 3, 4, 6, 9, 11, 12, 15
63, 0, 1, 2, 3, 4, 6, 9, 11, 13, 14
63, 0, 1, 2, 3, 4, 6, 10, 11, 12, 14
63, 0, 1, 2, 3, 4, 7, 8, 9, 10, 19
63, 0, 1, 2, 3, 4, 7, 8, 9, 11, 18
63, 0, 1, 2, 3, 4, 7, 8, 9, 12, 17
63, 0, 1, 2, 3, 4, 7, 8, 9, 13, 16
63, 0, 1, 2, 3, 4, 7, 8, 9, 14, 15
63, 0, 1, 2, 3, 4, 7, 8, 10, 11, 17
63, 0, 1, 2, 3, 4, 7, 8, 10, 12, 16
63, 0, 1, 2, 3, 4, 7, 8, 10, 13, 15
63, 0, 1, 2, 3, 4, 7, 8, 11, 12, 15
63, 0, 1, 2, 3, 4, 7, 8, 11, 13, 14
63, 0, 1, 2, 3, 4, 7, 9, 10, 11, 16
63, 0, 1, 2, 3, 4, 7, 9, 10, 12, 15
63, 0, 1, 2, 3, 4, 7, 9, 10, 13, 14
63, 0, 1, 2, 3, 4, 7, 9, 11, 12, 14
63, 0, 1, 2, 3, 4, 7, 10, 11, 12, 13
63, 0, 1, 2, 3, 4, 8, 9, 10, 11, 15
63, 0, 1, 2, 3, 4, 8, 9, 10, 12, 14
63, 0, 1, 2, 3, 4, 8, 9, 11, 12, 13
63, 0, 1, 2, 3, 5, 6, 7, 8, 9, 22
63, 0, 1, 2, 3, 5, 6, 7, 8, 10, 21
63, 0, 1, 2, 3, 5, 6, 7, 8, 11, 20
63, 0, 1, 2, 3, 5, 6, 7, 8, 12, 19
63, 0, 1, 2, 3, 5, 6, 7, 8, 13, 18
63, 0, 1, 2, 3, 5, 6, 7, 8, 14, 17
63, 0, 1, 2, 3, 5, 6, 7, 8, 15, 16
63, 0, 1, 2, 3, 5, 6, 7, 9, 10, 20
63, 0, 1, 2, 3, 5, 6, 7, 9, 11, 19
63, 0, 1, 2, 3, 5, 6, 7, 9, 12, 18
63, 0, 1, 2, 3, 5, 6, 7, 9, 13, 17
63, 0, 1, 2, 3, 5, 6, 7, 9, 14, 16
63, 0, 1, 2, 3, 5, 6, 7, 10, 11, 18
63, 0, 1, 2, 3, 5, 6, 7, 10, 12, 17
63, 0, 1, 2, 3, 5, 6, 7, 10, 13, 16
63, 0, 1, 2, 3, 5, 6, 7, 10, 14, 15
63, 0, 1, 2, 3, 5, 6, 7, 11, 12, 16
63, 0, 1, 2, 3, 5, 6, 7, 11, 13, 15
63, 0, 1, 2, 3, 5, 6, 7, 12, 13, 14
63, 0, 1, 2, 3, 5, 6, 8, 9, 10, 19
63, 0, 1, 2, 3, 5, 6, 8, 9, 11, 18
63, 0, 1, 2, 3, 5, 6, 8, 9, 12, 17
63, 0, 1, 2, 3, 5, 6, 8, 9, 13, 16
63, 0, 1, 2, 3, 5, 6, 8, 9, 14, 15
