score, v[0], v[1], v[2], v[3], v[4]
17, 2, 3, 4, 11, 16
17, 2, 3, 4, 11, 17
17, 2, 3, 4, 12, 14
17, 2, 3, 4, 12, 15
17, 2, 3, 4, 13, 14
17, 2, 3, 4, 13, 15
17, 2, 3, 5, 6, 20
17, 2, 3, 5, 6, 21
17, 2, 3, 5, 7, 20
17, 2, 3, 5, 7, 21
17, 2, 3, 5, 8, 18
17, 2, 3, 5, 8, 19
17, 2, 3, 5, 9, 18
17, 2, 3, 5, 9, 19
17, 2, 3, 5, 10, 16
17, 2, 3, 5, 10, 17
17, 2, 3, 5, 11, 16
17, 2, 3, 5, 11, 17
17, 2, 3, 5, 12, 14
17, 2, 3, 5, 12, 15
17, 2, 3, 5, 13, 14
17, 2, 3, 5, 13, 15
17, 2, 3, 6, 7, 18
17, 2, 3, 6, 7, 19
17, 2, 3, 6, 8, 16
17, 2, 3, 6, 8, 17
17, 2, 3, 6, 9, 16
17, 2, 3, 6, 9, 17
17, 2, 3, 6, 10, 14
17, 2, 3, 6, 10, 15
17, 2, 3, 6, 11, 14
17, 2, 3, 6, 11, 15
17, 2, 3, 6, 12, 13
17, 2, 3, 7, 8, 16
17, 2, 3, 7, 8, 17
17, 2, 3, 7, 9, 16
17, 2, 3, 7, 9, 17
17, 2, 3, 7, 10, 14
17, 2, 3, 7, 10, 15
17, 2, 3, 7, 11, 14
17, 2, 3, 7, 11, 15
17, 2, 3, 7, 12, 13
17, 2, 3, 8, 9, 14
17, 2, 3, 8, 9, 15
17, 2, 3, 8, 10, 12
17, 2, 3, 8, 10, 13
17, 2, 3, 8, 11, 12
17, 2, 3, 8, 11, 13
17, 2, 3, 9, 10, 12
17, 2, 3, 9, 10, 13
17, 2, 3, 9, 11, 12
17, 2, 3, 9, 11, 13
17, 2, 4, 5, 6, 18
17, 2, 4, 5, 6, 19
17, 2, 4, 5, 7, 18
17, 2, 4, 5, 7, 19
17, 2, 4, 5, 8, 16
17, 2, 4, 5, 8, 17
17, 2, 4, 5, 9, 16
17, 2, 4, 5, 9, 17
17, 2, 4, 5, 10, 14
17, 2, 4, 5, 10, 15
17, 2, 4, 5, 11, 14
17, 2, 4, 5, 11, 15
17, 2, 4, 5, 12, 13
17, 2, 4, 6, 7, 16
17, 2, 4, 6, 7, 17
17, 2, 4, 6, 8, 14
17, 2, 4, 6, 8, 15
17, 2, 4, 6, 9, 14
17, 2, 4, 6, 9, 15
17, 2, 4, 6, 10, 12
17, 2, 4, 6, 10, 13
17, 2, 4, 6, 11, 12
17, 2, 4, 6, 11, 13
17, 2, 4, 7, 8, 14
17, 2, 4, 7, 8, 15
17, 2, 4, 7, 9, 14
17, 2, 4, 7, 9, 15
17, 2, 4, 7, 10, 12
17, 2, 4, 7, 10, 13
17, 2, 4, 7, 11, 12
17, 2, 4, 7, 11, 13
17, 2, 4, 8, 9, 12
17, 2, 4, 8, 9, 13
17, 2, 4, 8, 10, 11
17, 2, 4, 9, 10, 11
17, 2, 5, 6, 7, 16
17, 2, 5, 6, 7, 17
17, 2, 5, 6, 8, 14
17, 2, 5, 6, 8, 15
17, 2, 5, 6, 9, 14
17, 2, 5, 6, 9, 15
17, 2, 5, 6, 10, 12
17, 2, 5, 6, 10, 13
17, 2, 5, 6, 11, 12
17, 2, 5, 6, 11, 13
17, 2, 5, 7, 8, 14
17, 2, 5, 7, 8, 15
17, 2, 5, 7, 9, 14
17, 2, 5, 7, 9, 15
17, 2, 5, 7, 10, 12
17, 2, 5, 7, 10, 13
17, 2, 5, 7, 11, 12
17, 2, 5, 7, 11, 13
17, 2, 5, 8, 9, 12
17, 2, 5, 8, 9, 13
17, 2, 5, 8, 10, 11
17, 2, 5, 9, 10, 11
17, 2, 6, 7, 8, 12
17, 2, 6, 7, 8, 13
17, 2, 6, 7, 9, 12
17, 2, 6, 7, 9, 13
17, 2, 6, 7, 10, 11
17, 2, 6, 8, 9, 10
17, 2, 6, 8, 9, 11
17, 2, 7, 8, 9, 10
17, 2, 7, 8, 9, 11
17, 3, 4, 5, 6, 18
17, 3, 4, 5, 6, 19
17, 3, 4, 5, 7, 18
17, 3, 4, 5, 7, 19
17, 3, 4, 5, 8, 16
17, 3, 4, 5, 8, 17
17, 3, 4, 5, 9, 16
17, 3, 4, 5, 9, 17
17, 3, 4, 5, 10, 14
17, 3, 4, 5, 10, 15
17, 3, 4, 5, 11, 14
17, 3, 4, 5, 11, 15
17, 3, 4, 5, 12, 13
17, 3, 4, 6, 7, 16
17, 3, 4, 6, 7, 17
17, 3, 4, 6, 8, 14
17, 3, 4, 6, 8, 15
17, 3, 4, 6, 9, 14
17, 3, 4, 6, 9, 15
17, 3, 4, 6, 10, 12
17, 3, 4, 6, 10, 13
17, 3, 4, 6, 11, 12
17, 3, 4, 6, 11, 13
17, 3, 4, 7, 8, 14
17, 3, 4, 7, 8, 15
17, 3, 4, 7, 9, 14
17, 3, 4, 7, 9, 15
17, 3, 4, 7, 10, 12
17, 3, 4, 7, 10, 13
17, 3, 4, 7, 11, 12
17, 3, 4, 7, 11, 13
17, 3, 4, 8, 9, 12
17, 3, 4, 8, 9, 13
17, 3, 4, 8, 10, 11
17, 3, 4, 9, 10, 11
17, 3, 5, 6, 7, 16
17, 3, 5, 6, 7, 17
17, 3, 5, 6, 8, 14
17, 3, 5, 6, 8, 15
17, 3, 5, 6, 9, 14
17, 3, 5, 6, 9, 15
17, 3, 5, 6, 10, 12
17, 3, 5, 6, 10, 13
17, 3, 5, 6, 11, 12
17, 3, 5, 6, 11, 13
17, 3, 5, 7, 8, 14
17, 3, 5, 7, 8, 15
17, 3, 5, 7, 9, 14
17, 3, 5, 7, 9, 15
17, 3, 5, 7, 10, 12
17, 3, 5, 7, 10, 13
17, 3, 5, 7, 11, 12
17, 3, 5, 7, 11, 13
17, 3, 5, 8, 9, 12
17, 3, 5, 8, 9, 13
17, 3, 5, 8, 10, 11
17, 3, 5, 9, 10, 11
17, 3, 6, 7, 8, 12
17, 3, 6, 7, 8, 13
17, 3, 6, 7, 9, 12
17, 3, 6, 7, 9, 13
17, 3, 6, 7, 10, 11
17, 3, 6, 8, 9, 10
17, 3, 6, 8, 9, 11
17, 3, 7, 8, 9, 10
17, 3, 7, 8, 9, 11
17, 4, 5, 6, 7, 14
17, 4, 5, 6, 7, 15
17, 4, 5, 6, 8, 12
17, 4, 5, 6, 8, 13
17, 4, 5, 6, 9, 12
17, 4, 5, 6, 9, 13
17, 4, 5, 6, 10, 11
17, 4, 5, 7, 8, 12
17, 4, 5, 7, 8, 13
17, 4, 5, 7, 9, 12
17, 4, 5, 7, 9, 13
17, 4, 5, 7, 10, 11
17, 4, 5, 8, 9, 10
17, 4, 5, 8, 9, 11
17, 4, 6, 7, 8, 10
17, 4, 6, 7, 8, 11
17, 4, 6, 7, 9, 10
17, 4, 6, 7, 9, 11
17, 5, 6, 7, 8, 10
17, 5, 6, 7, 8, 11
17, 5, 6, 7, 9, 10
17, 5, 6, 7, 9, 11
18, 0, 1, 2, 3, 32
18, 0, 1, 2, 3, 33
18, 0, 1, 2, 4, 30
18, 0, 1, 2, 4, 31
18, 0, 1, 2, 5, 30
18, 0, 1, 2, 5, 31
18, 0, 1, 2, 6, 28
18, 0, 1, 2, 6, 29
18, 0, 1, 2, 7, 28
18, 0, 1, 2, 7, 29
18, 0, 1, 2, 8, 26
18, 0, 1, 2, 8, 27
18, 0, 1, 2, 9, 26
18, 0, 1, 2, 9, 27
18, 0, 1, 2, 10, 24
18, 0, 1, 2, 10, 25
18, 0, 1, 2, 11, 24
18, 0, 1, 2, 11, 25
18, 0, 1, 2, 12, 22
18, 0, 1, 2, 12, 23
18, 0, 1, 2, 13, 22
18, 0, 1, 2, 13, 23
18, 0, 1, 2, 14, 20
18, 0, 1, 2, 14, 21
18, 0, 1, 2, 15, 20
18, 0, 1, 2, 15, 21
18, 0, 1, 2, 16, 18
18, 0, 1, 2, 16, 19
18, 0, 1, 2, 17, 18
18, 0, 1, 2, 17, 19
18, 0, 1, 3, 4, 30
18, 0, 1, 3, 4, 31
18, 0, 1, 3, 5, 30
18, 0, 1, 3, 5, 31
18, 0, 1, 3, 6, 28
18, 0, 1, 3, 6, 29
18, 0, 1, 3, 7, 28
18, 0, 1, 3, 7, 29
18, 0, 1, 3, 8, 26
18, 0, 1, 3, 8, 27
18, 0, 1, 3, 9, 26
18, 0, 1, 3, 9, 27
18, 0, 1, 3, 10, 24
18, 0, 1, 3, 10, 25
18, 0, 1, 3, 11, 24
18, 0, 1, 3, 11, 25
18, 0, 1, 3, 12, 22
18, 0, 1, 3, 12, 23
18, 0, 1, 3, 13, 22
18, 0, 1, 3, 13, 23
18, 0, 1, 3, 14, 20
18, 0, 1, 3, 14, 21
18, 0, 1, 3, 15, 20
18, 0, 1, 3, 15, 21
18, 0, 1, 3, 16, 18
18, 0, 1, 3, 16, 19
18, 0, 1, 3, 17, 18
18, 0, 1, 3, 17, 19
18, 0, 1, 4, 5, 28
18, 0, 1, 4, 5, 29
18, 0, 1, 4, 6, 26
18, 0, 1, 4, 6, 27
18, 0, 1, 4, 7, 26
18, 0, 1, 4, 7, 27
18, 0, 1, 4, 8, 24
18, 0, 1, 4, 8, 25
18, 0, 1, 4, 9, 24
18, 0, 1, 4, 9, 25
18, 0, 1, 4, 10, 22
18, 0, 1, 4, 10, 23
18, 0, 1, 4, 11, 22
18, 0, 1, 4, 11, 23
18, 0, 1, 4, 12, 20
18, 0, 1, 4, 12, 21
18, 0, 1, 4, 13, 20
18, 0, 1, 4, 13, 21
18, 0, 1, 4, 14, 18
18, 0, 1, 4, 14, 19
18, 0, 1, 4, 15, 18
18, 0, 1, 4, 15, 19
18, 0, 1, 4, 16, 17
18, 0, 1, 5, 6, 26
18, 0, 1, 5, 6, 27
18, 0, 1, 5, 7, 26
18, 0, 1, 5, 7, 27
18, 0, 1, 5, 8, 24
18, 0, 1, 5, 8, 25
18, 0, 1, 5, 9, 24
18, 0, 1, 5, 9, 25
18, 0, 1, 5, 10, 22
18, 0, 1, 5, 10, 23
18, 0, 1, 5, 11, 22
18, 0, 1, 5, 11, 23
18, 0, 1, 5, 12, 20
18, 0, 1, 5, 12, 21
18, 0, 1, 5, 13, 20
18, 0, 1, 5, 13, 21
18, 0, 1, 5, 14, 18
18, 0, 1, 5, 14, 19
18, 0, 1, 5, 15, 18
18, 0, 1, 5, 15, 19
18, 0, 1, 5, 16, 17
18, 0, 1, 6, 7, 24
18, 0, 1, 6, 7, 25
18, 0, 1, 6, 8, 22
18, 0, 1, 6, 8, 23
18, 0, 1, 6, 9, 22
18, 0, 1, 6, 9, 23
18, 0, 1, 6, 10, 20
18, 0, 1, 6, 10, 21
18, 0, 1, 6, 11, 20
18, 0, 1, 6, 11, 21
18, 0, 1, 6, 12, 18
18, 0, 1, 6, 12, 19
18, 0, 1, 6, 13, 18
18, 0, 1, 6, 13, 19
18, 0, 1, 6, 14, 16
18, 0, 1, 6, 14, 17
18, 0, 1, 6, 15, 16
18, 0, 1, 6, 15, 17
18, 0, 1, 7, 8, 22
18, 0, 1, 7, 8, 23
18, 0, 1, 7, 9, 22
18, 0, 1, 7, 9, 23
18, 0, 1, 7, 10, 20
18, 0, 1, 7, 10, 21
18, 0, 1, 7, 11, 20
18, 0, 1, 7, 11, 21
18, 0, 1, 7, 12, 18
18, 0, 1, 7, 12, 19
18, 0, 1, 7, 13, 18
18, 0, 1, 7, 13, 19
18, 0, 1, 7, 14, 16
18, 0, 1, 7, 14, 17
18, 0, 1, 7, 15, 16
18, 0, 1, 7, 15, 17
18, 0, 1, 8, 9, 20
18, 0, 1, 8, 9, 21
18, 0, 1, 8, 10, 18
18, 0, 1, 8, 10, 19
18, 0, 1, 8, 11, 18
18, 0, 1, 8, 11, 19
18, 0, 1, 8, 12, 16
18, 0, 1, 8, 12, 17
18, 0, 1, 8, 13, 16
18, 0, 1, 8, 13, 17
18, 0, 1, 8, 14, 15
18, 0, 1, 9, 10, 18
18, 0, 1, 9, 10, 19
18, 0, 1, 9, 11, 18
18, 0, 1, 9, 11, 19
18, 0, 1, 9, 12, 16
18, 0, 1, 9, 12, 17
18, 0, 1, 9, 13, 16
18, 0, 1, 9, 13, 17
18, 0, 1, 9, 14, 15
18, 0, 1, 10, 11, 16
18, 0, 1, 10, 11, 17
18, 0, 1, 10, 12, 14
18, 0, 1, 10, 12, 15
18, 0, 1, 10, 13, 14
18, 0, 1, 10, 13, 15
18, 0, 1, 11, 12, 14
18, 0, 1, 11, 12, 15
18, 0, 1, 11, 13, 14
18, 0, 1, 11, 13, 15
18, 0, 2, 3, 4, 28
18, 0, 2, 3, 4, 29
18, 0, 2, 3, 5, 28
18, 0, 2, 3, 5, 29
18, 0, 2, 3, 6, 26
18, 0, 2, 3, 6, 27
18, 0, 2, 3, 7, 26
18, 0, 2, 3, 7, 27
18, 0, 2, 3, 8, 24
18, 0, 2, 3, 8, 25
18, 0, 2, 3, 9, 24
18, 0, 2, 3, 9, 25
18, 0, 2, 3, 10, 22
18, 0, 2, 3, 10, 23
18, 0, 2, 3, 11, 22
18, 0, 2, 3, 11, 23
18, 0, 2, 3, 12, 20
18, 0, 2, 3, 12, 21
18, 0, 2, 3, 13, 20
18, 0, 2, 3, 13, 21
18, 0, 2, 3, 14, 18
18, 0, 2, 3, 14, 19
18, 0, 2, 3, 15, 18
18, 0, 2, 3, 15, 19
18, 0, 2, 3, 16, 17
18, 0, 2, 4, 5, 26
18, 0, 2, 4, 5, 27
18, 0, 2, 4, 6, 24
18, 0, 2, 4, 6, 25
18, 0, 2, 4, 7, 24
18, 0, 2, 4, 7, 25
18, 0, 2, 4, 8, 22
18, 0, 2, 4, 8, 23
18, 0, 2, 4, 9, 22
18, 0, 2, 4, 9, 23
18, 0, 2, 4, 10, 20
18, 0, 2, 4, 10, 21
18, 0, 2, 4, 11, 20
18, 0, 2, 4, 11, 21
18, 0, 2, 4, 12, 18
18, 0, 2, 4, 12, 19
18, 0, 2, 4, 13, 18
18, 0, 2, 4, 13, 19
18, 0, 2, 4, 14, 16
18, 0, 2, 4, 14, 17
18, 0, 2, 4, 15, 16
18, 0, 2, 4, 15, 17
18, 0, 2, 5, 6, 24
18, 0, 2, 5, 6, 25
18, 0, 2, 5, 7, 24
18, 0, 2, 5, 7, 25
18, 0, 2, 5, 8, 22
18, 0, 2, 5, 8, 23
18, 0, 2, 5, 9, 22
18, 0, 2, 5, 9, 23
18, 0, 2, 5, 10, 20
18, 0, 2, 5, 10, 21
18, 0, 2, 5, 11, 20
18, 0, 2, 5, 11, 21
18, 0, 2, 5, 12, 18
18, 0, 2, 5, 12, 19
18, 0, 2, 5, 13, 18
18, 0, 2, 5, 13, 19
18, 0, 2, 5, 14, 16
18, 0, 2, 5, 14, 17
18, 0, 2, 5, 15, 16
18, 0, 2, 5, 15, 17
18, 0, 2, 6, 7, 22
18, 0, 2, 6, 7, 23
18, 0, 2, 6, 8, 20
18, 0, 2, 6, 8, 21
18, 0, 2, 6, 9, 20
18, 0, 2, 6, 9, 21
18, 0, 2, 6, 10, 18
18, 0, 2, 6, 10, 19
18, 0, 2, 6, 11, 18
18, 0, 2, 6, 11, 19
18, 0, 2, 6, 12, 16
18, 0, 2, 6, 12, 17
18, 0, 2, 6, 13, 16
18, 0, 2, 6, 13, 17
18, 0, 2, 6, 14, 15
18, 0, 2, 7, 8, 20
18, 0, 2, 7, 8, 21
18, 0, 2, 7, 9, 20
18, 0, 2, 7, 9, 21
18, 0, 2, 7, 10, 18
18, 0, 2, 7, 10, 19
18, 0, 2, 7, 11, 18
18, 0, 2, 7, 11, 19
18, 0, 2, 7, 12, 16
18, 0, 2, 7, 12, 17
18, 0, 2, 7, 13, 16
18, 0, 2, 7, 13, 17
18, 0, 2, 7, 14, 15
18, 0, 2, 8, 9, 18
18, 0, 2, 8, 9, 19
18, 0, 2, 8, 10, 16
18, 0, 2, 8, 10, 17
18, 0, 2, 8, 11, 16
18, 0, 2, 8, 11, 17
18, 0, 2, 8, 12, 14
18, 0, 2, 8, 12, 15
18, 0, 2, 8, 13, 14
18, 0, 2, 8, 13, 15
18, 0, 2, 9, 10, 16
18, 0, 2, 9, 10, 17
18, 0, 2, 9, 11, 16
18, 0, 2, 9, 11, 17
18, 0, 2, 9, 12, 14
18, 0, 2, 9, 12, 15
18, 0, 2, 9, 13, 14
18, 0, 2, 9, 13, 15
18, 0, 2, 10, 11, 14
18, 0, 2, 10, 11, 15
18, 0, 2, 10, 12, 13
18, 0, 2, 11, 12, 13
18, 0, 3, 4, 5, 26
18, 0, 3, 4, 5, 27
18, 0, 3, 4, 6, 24
18, 0, 3, 4, 6, 25
18, 0, 3, 4, 7, 24
18, 0, 3, 4, 7, 25
18, 0, 3, 4, 8, 22
18, 0, 3, 4, 8, 23
18, 0, 3, 4, 9, 22
18, 0, 3, 4, 9, 23
18, 0, 3, 4, 10, 20
18, 0, 3, 4, 10, 21
18, 0, 3, 4, 11, 20
18, 0, 3, 4, 11, 21
18, 0, 3, 4, 12, 18
18, 0, 3, 4, 12, 19
18, 0, 3, 4, 13, 18
18, 0, 3, 4, 13, 19
18, 0, 3, 4, 14, 16
18, 0, 3, 4, 14, 17
18, 0, 3, 4, 15, 16
18, 0, 3, 4, 15, 17
18, 0, 3, 5, 6, 24
18, 0, 3, 5, 6, 25
18, 0, 3, 5, 7, 24
18, 0, 3, 5, 7, 25
18, 0, 3, 5, 8, 22
18, 0, 3, 5, 8, 23
18, 0, 3, 5, 9, 22
18, 0, 3, 5, 9, 23
18, 0, 3, 5, 10, 20
18, 0, 3, 5, 10, 21
18, 0, 3, 5, 11, 20
18, 0, 3, 5, 11, 21
18, 0, 3, 5, 12, 18
18, 0, 3, 5, 12, 19
18, 0, 3, 5, 13, 18
18, 0, 3, 5, 13, 19
18, 0, 3, 5, 14, 16
18, 0, 3, 5, 14, 17
18, 0, 3, 5, 15, 16
18, 0, 3, 5, 15, 17
18, 0, 3, 6, 7, 22
18, 0, 3, 6, 7, 23
18, 0, 3, 6, 8, 20
18, 0, 3, 6, 8, 21
18, 0, 3, 6, 9, 20
18, 0, 3, 6, 9, 21
18, 0, 3, 6, 10, 18
18, 0, 3, 6, 10, 19
18, 0, 3, 6, 11, 18
18, 0, 3, 6, 11, 19
18, 0, 3, 6, 12, 16
18, 0, 3, 6, 12, 17
18, 0, 3, 6, 13, 16
18, 0, 3, 6, 13, 17
18, 0, 3, 6, 14, 15
18, 0, 3, 7, 8, 20
18, 0, 3, 7, 8, 21
18, 0, 3, 7, 9, 20
18, 0, 3, 7, 9, 21
18, 0, 3, 7, 10, 18
18, 0, 3, 7, 10, 19
18, 0, 3, 7, 11, 18
18, 0, 3, 7, 11, 19
18, 0, 3, 7, 12, 16
18, 0, 3, 7, 12, 17
18, 0, 3, 7, 13, 16
18, 0, 3, 7, 13, 17
18, 0, 3, 7, 14, 15
18, 0, 3, 8, 9, 18
18, 0, 3, 8, 9, 19
18, 0, 3, 8, 10, 16
18, 0, 3, 8, 10, 17
18, 0, 3, 8, 11, 16
18, 0, 3, 8, 11, 17
18, 0, 3, 8, 12, 14
18, 0, 3, 8, 12, 15
18, 0, 3, 8, 13, 14
18, 0, 3, 8, 13, 15
18, 0, 3, 9, 10, 16
18, 0, 3, 9, 10, 17
18, 0, 3, 9, 11, 16
18, 0, 3, 9, 11, 17
18, 0, 3, 9, 12, 14
18, 0, 3, 9, 12, 15
18, 0, 3, 9, 13, 14
18, 0, 3, 9, 13, 15
18, 0, 3, 10, 11, 14
18, 0, 3, 10, 11, 15
18, 0, 3, 10, 12, 13
18, 0, 3, 11, 12, 13
18, 0, 4, 5, 6, 22
18, 0, 4, 5, 6, 23
18, 0, 4, 5, 7, 22
18, 0, 4, 5, 7, 23
18, 0, 4, 5, 8, 20
18, 0, 4, 5, 8, 21
18, 0, 4, 5, 9, 20
18, 0, 4, 5, 9, 21
18, 0, 4, 5, 10, 18
18, 0, 4, 5, 10, 19
18, 0, 4, 5, 11, 18
18, 0, 4, 5, 11, 19
18, 0, 4, 5, 12, 16
18, 0, 4, 5, 12, 17
18, 0, 4, 5, 13, 16
18, 0, 4, 5, 13, 17
18, 0, 4, 5, 14, 15
18, 0, 4, 6, 7, 20
18, 0, 4, 6, 7, 21
18, 0, 4, 6, 8, 18
18, 0, 4, 6, 8, 19
18, 0, 4, 6, 9, 18
18, 0, 4, 6, 9, 19
18, 0, 4, 6, 10, 16
18, 0, 4, 6, 10, 17
18, 0, 4, 6, 11, 16
18, 0, 4, 6, 11, 17
18, 0, 4, 6, 12, 14
18, 0, 4, 6, 12, 15
18, 0, 4, 6, 13, 14
18, 0, 4, 6, 13, 15
18, 0, 4, 7, 8, 18
18, 0, 4, 7, 8, 19
18, 0, 4, 7, 9, 18
18, 0, 4, 7, 9, 19
18, 0, 4, 7, 10, 16
18, 0, 4, 7, 10, 17
18, 0, 4, 7, 11, 16
18, 0, 4, 7, 11, 17
18, 0, 4, 7, 12, 14
18, 0, 4, 7, 12, 15
18, 0, 4, 7, 13, 14
18, 0, 4, 7, 13, 15
18, 0, 4, 8, 9, 16
18, 0, 4, 8, 9, 17
18, 0, 4, 8, 10, 14
18, 0, 4, 8, 10, 15
18, 0, 4, 8, 11, 14
18, 0, 4, 8, 11, 15
18, 0, 4, 8, 12, 13
18, 0, 4, 9, 10, 14
18, 0, 4, 9, 10, 15
18, 0, 4, 9, 11, 14
18, 0, 4, 9, 11, 15
18, 0, 4, 9, 12, 13
18, 0, 4, 10, 11, 12
18, 0, 4, 10, 11, 13
18, 0, 5, 6, 7, 20
18, 0, 5, 6, 7, 21
18, 0, 5, 6, 8, 18
18, 0, 5, 6, 8, 19
18, 0, 5, 6, 9, 18
18, 0, 5, 6, 9, 19
18, 0, 5, 6, 10, 16
18, 0, 5, 6, 10, 17
18, 0, 5, 6, 11, 16
18, 0, 5, 6, 11, 17
18, 0, 5, 6, 12, 14
18, 0, 5, 6, 12, 15
18, 0, 5, 6, 13, 14
18, 0, 5, 6, 13, 15
18, 0, 5, 7, 8, 18
18, 0, 5, 7, 8, 19
18, 0, 5, 7, 9, 18
18, 0, 5, 7, 9, 19
18, 0, 5, 7, 10, 16
18, 0, 5, 7, 10, 17
18, 0, 5, 7, 11, 16
18, 0, 5, 7, 11, 17
18, 0, 5, 7, 12, 14
18, 0, 5, 7, 12, 15
18, 0, 5, 7, 13, 14
18, 0, 5, 7, 13, 15
18, 0, 5, 8, 9, 16
18, 0, 5, 8, 9, 17
18, 0, 5, 8, 10, 14
18, 0, 5, 8, 10, 15
18, 0, 5, 8, 11, 14
18, 0, 5, 8, 11, 15
18, 0, 5, 8, 12, 13
18, 0, 5, 9, 10, 14
18, 0, 5, 9, 10, 15
18, 0, 5, 9, 11, 14
18, 0, 5, 9, 11, 15
18, 0, 5, 9, 12, 13
18, 0, 5, 10, 11, 12
18, 0, 5, 10, 11, 13
18, 0, 6, 7, 8, 16
18, 0, 6, 7, 8, 17
18, 0, 6, 7, 9, 16
18, 0, 6, 7, 9, 17
18, 0, 6, 7, 10, 14
18, 0, 6, 7, 10, 15
18, 0, 6, 7, 11, 14
18, 0, 6, 7, 11, 15
18, 0, 6, 7, 12, 13
18, 0, 6, 8, 9, 14
18, 0, 6, 8, 9, 15
18, 0, 6, 8, 10, 12
18, 0, 6, 8, 10, 13
18, 0, 6, 8, 11, 12
18, 0, 6, 8, 11, 13
18, 0, 6, 9, 10, 12
18, 0, 6, 9, 10, 13
18, 0, 6, 9, 11, 12
18, 0, 6, 9, 11, 13
18, 0, 7, 8, 9, 14
18, 0, 7, 8, 9, 15
18, 0, 7, 8, 10, 12
18, 0, 7, 8, 10, 13
18, 0, 7, 8, 11, 12
18, 0, 7, 8, 11, 13
18, 0, 7, 9, 10, 12
18, 0, 7, 9, 10, 13
18, 0, 7, 9, 11, 12
18, 0, 7, 9, 11, 13
18, 0, 8, 9, 10, 11
18, 1, 2, 3, 4, 28
18, 1, 2, 3, 4, 29
18, 1, 2, 3, 5, 28
18, 1, 2, 3, 5, 29
18, 1, 2, 3, 6, 26
18, 1, 2, 3, 6, 27
18, 1, 2, 3, 7, 26
18, 1, 2, 3, 7, 27
18, 1, 2, 3, 8, 24
18, 1, 2, 3, 8, 25
18, 1, 2, 3, 9, 24
18, 1, 2, 3, 9, 25
18, 1, 2, 3, 10, 22
18, 1, 2, 3, 10, 23
18, 1, 2, 3, 11, 22
18, 1, 2, 3, 11, 23
18, 1, 2, 3, 12, 20
18, 1, 2, 3, 12, 21
18, 1, 2, 3, 13, 20
18, 1, 2, 3, 13, 21
18, 1, 2, 3, 14, 18
18, 1, 2, 3, 14, 19
18, 1, 2, 3, 15, 18
18, 1, 2, 3, 15, 19
18, 1, 2, 3, 16, 17
18, 1, 2, 4, 5, 26
18, 1, 2, 4, 5, 27
18, 1, 2, 4, 6, 24
18, 1, 2, 4, 6, 25
18, 1, 2, 4, 7, 24
18, 1, 2, 4, 7, 25
18, 1, 2, 4, 8, 22
18, 1, 2, 4, 8, 23
18, 1, 2, 4, 9, 22
18, 1, 2, 4, 9, 23
18, 1, 2, 4, 10, 20
18, 1, 2, 4, 10, 21
18, 1, 2, 4, 11, 20
18, 1, 2, 4, 11, 21
18, 1, 2, 4, 12, 18
18, 1, 2, 4, 12, 19
18, 1, 2, 4, 13, 18
18, 1, 2, 4, 13, 19
18, 1, 2, 4, 14, 16
18, 1, 2, 4, 14, 17
18, 1, 2, 4, 15, 16
18, 1, 2, 4, 15, 17
18, 1, 2, 5, 6, 24
18, 1, 2, 5, 6, 25
18, 1, 2, 5, 7, 24
18, 1, 2, 5, 7, 25
18, 1, 2, 5, 8, 22
18, 1, 2, 5, 8, 23
18, 1, 2, 5, 9, 22
18, 1, 2, 5, 9, 23
18, 1, 2, 5, 10, 20
18, 1, 2, 5, 10, 21
18, 1, 2, 5, 11, 20
18, 1, 2, 5, 11, 21
18, 1, 2, 5, 12, 18
18, 1, 2, 5, 12, 19
18, 1, 2, 5, 13, 18
18, 1, 2, 5, 13, 19
18, 1, 2, 5, 14, 16
18, 1, 2, 5, 14, 17
18, 1, 2, 5, 15, 16
18, 1, 2, 5, 15, 17
18, 1, 2, 6, 7, 22
18, 1, 2, 6, 7, 23
18, 1, 2, 6, 8, 20
18, 1, 2, 6, 8, 21
18, 1, 2, 6, 9, 20
18, 1, 2, 6, 9, 21
18, 1, 2, 6, 10, 18
18, 1, 2, 6, 10, 19
18, 1, 2, 6, 11, 18
18, 1, 2, 6, 11, 19
18, 1, 2, 6, 12, 16
18, 1, 2, 6, 12, 17
18, 1, 2, 6, 13, 16
18, 1, 2, 6, 13, 17
18, 1, 2, 6, 14, 15
18, 1, 2, 7, 8, 20
18, 1, 2, 7, 8, 21
18, 1, 2, 7, 9, 20
18, 1, 2, 7, 9, 21
18, 1, 2, 7, 10, 18
18, 1, 2, 7, 10, 19
18, 1, 2, 7, 11, 18
18, 1, 2, 7, 11, 19
18, 1, 2, 7, 12, 16
18, 1, 2, 7, 12, 17
18, 1, 2, 7, 13, 16
18, 1, 2, 7, 13, 17
18, 1, 2, 7, 14, 15
18, 1, 2, 8, 9, 18
18, 1, 2, 8, 9, 19
18, 1, 2, 8, 10, 16
18, 1, 2, 8, 10, 17
18, 1, 2, 8, 11, 16
18, 1, 2, 8, 11, 17
18, 1, 2, 8, 12, 14
18, 1, 2, 8, 12, 15
18, 1, 2, 8, 13, 14
18, 1, 2, 8, 13, 15
18, 1, 2, 9, 10, 16
18, 1, 2, 9, 10, 17
18, 1, 2, 9, 11, 16
18, 1, 2, 9, 11, 17
18, 1, 2, 9, 12, 14
18, 1, 2, 9, 12, 15
18, 1, 2, 9, 13, 14
18, 1, 2, 9, 13, 15
18, 1, 2, 10, 11, 14
